Lon,Lat,Day,E
25.056851,60.221919,3,0.041666666666666664
22.525044,59.893354,3,0.0
24.951103,60.163786,3,0.09090909090909091
29.837188,62.531852,3,0.0
24.948193,60.20864,3,0.06666666666666667
24.889969,60.209457,3,0.06666666666666667
24.829624,60.174056,3,0.014084507042253521
23.99425,60.03958,3,0.014084507042253521
24.983059,60.285018,3,0.02040816326530612
25.419977,60.303493,3,0.02040816326530612
24.361048,61.693614,3,0.0
24.503946,60.997116,3,0.0
24.687882,60.199035,3,0.07692307692307693
23.604633,60.0955,3,0.07692307692307693
24.884867,60.241394,3,0.05555555555555555
24.740762,60.230495,3,0.05555555555555555
24.064881,61.545205,3,0.0
24.960134,60.216993,3,0.07142857142857142
25.07201,60.232115,3,0.07692307692307693
24.666702,60.227678,3,0.07692307692307693
26.44659,60.722644,3,0.0
24.786008,60.266175,3,0.07142857142857142
24.896247,60.20006,3,0.008333333333333333
24.977802,60.180584,3,0.008333333333333333
21.856126,61.108956,3,0.0
24.767158,60.242592,3,0.09090909090909091
24.67592,60.16192,3,0.02564102564102564
24.924613,60.17767,3,0.02564102564102564
25.055563,60.18482,3,0.1
25.070148,60.469776,3,0.1
25.041806,60.324597,3,0.07142857142857142
24.949918,60.160829,3,0.07142857142857142
25.048023,60.171236,3,0.0625
25.050141,60.355274,3,0.0625
24.981535,60.21185,3,0.01282051282051282
21.420669,60.803224,3,0.0
25.089785,60.350914,4,0.014492753623188406
22.323339,60.419476,4,0.0
25.420279,65.061861,3,0.0
25.753713,60.454258,3,0.06666666666666667
25.108902,60.466434,4,0.1
25.05498,60.269797,4,0.1
24.892307,60.623948,3,0.004424778761061947
28.916519,62.09101,3,0.0
25.154328,61.02249,3,0.0
24.856178,60.244965,3,0.008333333333333333
24.753335,60.21002,3,0.0028169014084507044
24.759137,60.169519,3,0.0028169014084507044
26.166212,60.529323,3,0.08333333333333333
23.091092,63.106362,3,0.0
24.470245,60.126514,4,0.02857142857142857
25.061015,60.190112,4,0.02857142857142857
24.851976,60.163781,4,0.012987012987012988
24.965902,60.191972,4,0.012987012987012988
24.976921,60.167067,4,0.007692307692307693
26.04113,61.219362,4,0.0
24.924479,60.209801,4,0.07142857142857142
24.748894,60.166888,4,0.07142857142857142
24.511222,60.159481,4,0.05263157894736842
25.053108,60.099931,4,0.05263157894736842
25.069746,60.262122,3,0.019230769230769232
25.478059,65.014588,3,0.0
24.772685,60.214171,4,0.004651162790697674
24.67034,60.208977,4,0.004651162790697674
24.954714,60.169808,4,0.02040816326530612
25.016709,60.395255,4,0.02040816326530612
24.743644,60.222174,3,0.019230769230769232
22.936122,59.830976,3,0.019230769230769232
26.083832,61.535001,4,0.0
24.953982,60.180411,4,0.058823529411764705
24.816526,60.241254,4,0.06666666666666667
25.029677,60.226946,4,0.06666666666666667
24.813768,60.22062,3,0.0625
24.789811,60.15714,3,0.0625
25.041181,60.325213,4,0.0625
29.083695,61.882771,4,0.0
25.031826,60.185626,3,0.010752688172043012
24.900694,60.198236,3,0.010752688172043012
25.002732,60.283429,3,0.0023094688221709007
25.003543,60.248263,3,0.0023094688221709007
24.916223,60.221037,4,0.00014695077149155033
24.925394,60.202235,4,0.00014695077149155033
29.82907,62.61221,4,0.0
24.781893,60.170252,4,0.07142857142857142
24.70744,60.158101,4,0.024390243902439025
24.970857,60.316745,4,0.024390243902439025
24.017177,60.215878,4,0.043478260869565216
22.964175,59.834165,4,0.043478260869565216
24.917818,60.192447,4,0.07692307692307693
23.920225,61.015793,4,0.0
22.283796,60.461713,4,0.0
24.741333,60.227368,4,0.02127659574468085
25.748889,62.161384,4,0.0
23.753669,61.216718,4,0.0
24.789811,60.15714,3,0.002079002079002079
24.800687,60.172636,3,0.002079002079002079
24.909312,60.153246,3,0.1
24.762231,60.202286,3,0.1
23.093828,59.835493,3,0.06666666666666667
24.688508,60.172572,3,0.06666666666666667
24.661619,60.288011,3,0.03571428571428571
24.773883,60.16942,3,0.03571428571428571
24.993181,60.392675,3,0.07142857142857142
24.828177,60.183391,3,0.07142857142857142
25.532496,65.044222,3,0.0
25.003495,60.249471,3,0.0013280212483399733
26.077198,61.533565,3,0.0
24.088531,60.381361,3,0.043478260869565216
23.618078,60.797849,3,0.0
24.341316,61.02827,3,0.0
24.954714,60.169808,3,0.002652519893899204
24.937064,60.167895,3,0.002652519893899204
24.951798,60.184527,3,0.015151515151515152
25.091006,60.416739,3,0.015151515151515152
24.833507,60.608863,3,0.08333333333333333
25.781292,62.119398,3,0.0
25.582002,61.162225,3,0.0
24.668985,60.180563,3,0.02
25.177853,60.286004,3,0.007751937984496124
24.828781,60.224693,3,0.007751937984496124
24.85242,60.664621,3,0.0
25.00602,60.183739,3,0.08333333333333333
24.959854,60.306303,3,0.01694915254237288
24.379238,61.060541,3,0.0
25.036007,60.26483,4,0.005917159763313609
24.930539,60.219103,4,0.005917159763313609
24.152251,65.848299,3,0.0
24.954714,60.169808,3,0.08333333333333333
24.951103,60.163786,4,0.00980392156862745
25.030446,60.23297,4,0.00980392156862745
24.855662,60.282741,4,0.030303030303030304
25.181584,61.928475,4,0.0
25.04117,60.229076,3,0.04
24.847072,60.353949,3,0.04
22.57459,60.643057,3,0.0
24.717888,60.177375,3,0.07692307692307693
29.728677,62.601835,4,0.0
24.83047,60.22301,4,0.022727272727272728
24.024809,60.052681,3,0.038461538461538464
24.804738,60.210278,3,0.038461538461538464
23.646069,60.220282,3,0.041666666666666664
25.007933,60.246386,3,0.041666666666666664
24.925001,60.205032,3,0.01
25.054621,60.190595,3,0.01
24.689683,60.204307,3,0.08333333333333333
24.681601,60.163388,3,0.08333333333333333
25.053122,60.486333,3,0.03571428571428571
25.11468,60.539586,3,0.03571428571428571
24.196975,60.193314,3,0.0625
26.927538,60.462948,3,0.0
25.065052,60.162466,3,0.027777777777777776
24.927089,60.198933,3,0.027777777777777776
24.853319,60.238202,3,0.021739130434782608
24.736915,60.156368,3,0.021739130434782608
24.900155,60.24395,3,0.037037037037037035
26.927538,60.462948,3,0.0
25.079832,60.350542,3,0.02040816326530612
25.138237,60.335426,3,0.02040816326530612
25.040402,60.188474,3,0.014705882352941176
25.124408,60.233358,3,0.014705882352941176
24.399344,60.096257,3,0.02564102564102564
29.800546,62.572718,3,0.0
24.206062,60.293458,3,0.08333333333333333
27.686984,62.958828,3,0.0
24.929855,60.225497,3,0.07142857142857142
25.095334,60.206258,3,0.07142857142857142
23.591283,60.836631,3,0.0
24.837719,60.190185,3,0.0125
24.875438,60.23669,3,0.08333333333333333
24.731715,60.226144,3,0.08333333333333333
25.038997,60.187474,4,0.0196078431372549
24.964019,60.214471,4,0.0196078431372549
25.725299,60.819086,4,0.0
26.442017,61.011278,4,0.0
24.39797,60.982811,4,0.0
26.684354,60.872336,4,0.0
24.958282,60.185869,4,0.07692307692307693
25.697648,60.402106,4,0.07692307692307693
25.110919,60.447072,4,0.038461538461538464
23.861108,61.156042,4,0.0
24.782628,60.172076,4,0.05555555555555555
24.874329,60.43035,4,0.05555555555555555
24.83228,60.25039,4,0.0625
24.06554,60.252506,4,0.0625
24.670794,60.156831,3,0.0012787723785166241
26.130482,61.916904,3,0.0
24.978351,60.390661,3,0.018867924528301886
25.03631,60.290377,3,0.018867924528301886
24.884511,60.147834,3,0.03125
25.050441,60.282179,3,0.03125
24.970289,60.206269,3,0.1
24.868325,60.421587,3,0.1
24.076138,60.242421,3,0.07142857142857142
23.77275,60.137912,3,0.07142857142857142
26.725793,60.887356,4,0.0
24.720258,60.194074,4,0.08333333333333333
28.294401,62.46025,3,0.0
25.105189,60.271027,3,0.038461538461538464
25.099199,60.213924,3,0.027777777777777776
24.984488,60.24608,3,0.027777777777777776
24.809019,60.238432,4,0.023809523809523808
24.755951,60.160003,4,0.023809523809523808
24.928935,60.167889,4,0.07692307692307693
30.255442,63.342184,4,0.0
24.873565,60.197482,4,0.016666666666666666
24.873158,60.161944,4,0.016666666666666666
24.932583,60.162549,4,0.1111111111111111
25.217738,60.2478,4,0.1111111111111111
22.204451,61.104102,3,0.0
25.084988,60.264293,3,0.019230769230769232
29.791202,62.578794,4,0.0
24.818059,60.279969,4,0.006622516556291391
24.320196,60.094137,4,0.058823529411764705
29.793899,62.581165,4,0.0
26.448542,60.592678,4,0.058823529411764705
26.195321,60.62581,4,0.058823529411764705
23.412998,62.644225,4,0.0
24.599799,60.805224,4,0.0
24.753335,60.21002,4,0.017543859649122806
24.506763,60.260725,4,0.017543859649122806
25.006768,60.253042,4,0.011363636363636364
28.037112,63.291056,4,0.0
28.755329,61.175269,4,0.0
25.525954,60.356727,4,0.03333333333333333
22.406812,61.008485,4,0.0
25.090012,60.344188,4,0.008771929824561403
24.87651,60.212885,4,0.041666666666666664
24.74199,60.394651,4,0.041666666666666664
25.028009,60.407377,4,0.018867924528301886
24.871756,60.285584,4,0.018867924528301886
22.229203,60.450949,4,0.0
24.784786,60.178727,4,0.04
25.032408,60.501064,4,0.005076142131979695
25.149014,60.526101,4,0.005076142131979695
22.05819,62.990978,4,0.0
24.87697,60.23821,4,0.030303030303030304
24.665283,60.226699,4,0.05263157894736842
24.884995,60.155767,4,0.05263157894736842
24.770682,60.248699,4,0.007692307692307693
24.738215,60.239667,4,0.007692307692307693
24.879545,60.15439,4,0.09090909090909091
23.446488,59.980298,4,0.09090909090909091
24.247087,60.517819,4,0.04
25.648216,64.763596,4,0.0
25.113239,60.287829,4,0.0625
23.879311,60.32076,4,0.0625
24.684947,60.175964,4,0.058823529411764705
24.146382,60.346533,4,0.058823529411764705
24.94698,60.164154,4,0.09090909090909091
23.834143,60.017679,4,0.09090909090909091
25.021978,60.3393,4,0.012048192771084338
28.756151,61.198706,4,0.0
24.848471,60.228075,4,0.09090909090909091
23.934365,61.475834,4,0.0
24.895479,60.185458,4,0.02857142857142857
27.389391,63.360417,4,0.0
24.812971,60.232138,4,0.05263157894736842
23.906044,63.07962,4,0.0
28.086084,61.067059,4,0.0
25.027402,60.245108,4,0.1
22.938981,60.323453,4,0.0
22.474608,60.518293,4,0.0
25.082418,60.258442,4,0.038461538461538464
24.750395,60.148379,4,0.038461538461538464
25.077834,60.270304,4,0.038461538461538464
24.959085,60.174171,4,0.038461538461538464
24.958402,60.192137,4,0.001375515818431912
24.964123,60.192246,4,0.001375515818431912
25.052081,60.257559,4,0.03333333333333333
24.850211,60.295691,4,0.03333333333333333
25.100814,60.399382,4,0.0625
24.374922,60.036912,4,0.0625
24.801962,60.46302,4,0.002840909090909091
25.299691,60.371132,4,0.002840909090909091
25.065472,60.164395,4,0.05555555555555555
25.078233,60.261356,4,0.05555555555555555
22.146875,61.326989,4,0.0
24.660817,60.159902,4,0.07692307692307693
24.990667,60.239059,4,0.05555555555555555
24.924479,60.209801,4,0.05555555555555555
24.842147,60.327868,4,0.022727272727272728
24.712437,60.22824,4,0.022727272727272728
24.95668,60.235074,4,0.006329113924050633
25.007429,60.227171,4,0.006329113924050633
24.614824,60.166308,4,0.08333333333333333
25.217506,60.259715,4,0.08333333333333333
22.023721,60.188514,4,0.0
25.09352,60.20493,4,0.03571428571428571
25.059136,60.206355,4,0.04
24.898692,60.197953,4,0.04
25.033387,60.147099,4,0.043478260869565216
24.371275,60.054098,4,0.043478260869565216
25.124386,60.199495,4,0.08333333333333333
25.862742,60.326731,4,0.08333333333333333
23.929458,62.796089,3,0.0
24.633395,60.599273,3,0.08333333333333333
25.408144,65.324389,3,0.0
23.527036,60.809084,3,0.0
26.706117,60.867741,3,0.0
23.456747,63.858035,3,0.0
24.755165,60.380996,3,0.018518518518518517
22.520852,62.934202,3,0.0
24.928025,60.178689,3,0.037037037037037035
24.139976,60.135386,3,0.037037037037037035
28.839521,61.220256,4,0.0
24.764307,60.26907,4,0.041666666666666664
24.805996,60.24074,4,0.05
25.057471,60.23163,4,0.05
25.648216,64.763596,4,0.0
24.867983,60.154459,4,0.04
25.029573,60.230653,4,0.06666666666666667
28.325089,63.05774,4,0.0
24.910065,60.187247,4,0.05555555555555555
24.98034,60.255627,4,0.05555555555555555
23.806279,61.165136,4,0.0
23.248562,60.030664,4,0.009009009009009009
25.304679,60.624574,4,0.007462686567164179
22.81769,60.124849,4,0.0
24.94264,60.244708,4,0.0625
25.385351,60.701446,4,0.0625
24.96413,60.188437,3,0.0196078431372549
23.775853,60.138419,3,0.0196078431372549
23.809674,63.007608,3,0.0
25.273518,60.390601,3,0.003205128205128205
25.057176,60.362783,3,0.014705882352941176
24.879355,60.239241,3,0.014705882352941176
25.141135,60.221759,3,0.08333333333333333
23.850528,60.140397,3,0.08333333333333333
22.199689,60.480884,3,0.0
25.048023,60.171236,3,0.08333333333333333
24.629308,60.169284,3,0.03333333333333333
27.124034,60.551627,3,0.0
24.777219,60.277367,3,0.06666666666666667
24.713446,60.240801,3,0.06666666666666667
22.572338,60.647451,3,0.0
25.396603,60.299847,3,0.05
24.933241,60.155986,3,0.034482758620689655
24.943101,60.209596,3,0.034482758620689655
24.808056,60.237276,4,0.009433962264150943
25.676591,61.298333,4,0.0
24.947325,60.175595,4,0.058823529411764705
25.913576,60.535166,4,0.058823529411764705
24.785078,60.163422,4,0.020833333333333332
24.708304,60.168293,4,0.020833333333333332
24.910065,60.187247,4,0.1
25.080552,60.32902,4,0.1
25.074406,60.206759,4,0.04
24.901065,60.224045,4,0.04
23.469995,59.901234,4,0.07142857142857142
25.434668,65.034397,4,0.0
25.151117,60.201522,4,0.009523809523809525
24.955843,60.187906,4,0.009523809523809525
28.612094,62.770043,4,0.0
24.935138,60.157186,4,0.030303030303030304
24.860755,60.252764,4,0.018867924528301886
24.830292,60.31749,4,0.018867924528301886
24.597913,60.19245,4,0.011627906976744186
24.916998,60.207757,4,0.011627906976744186
24.941221,60.20135,4,0.06666666666666667
23.199345,59.842186,4,0.06666666666666667
25.091513,60.267349,4,0.05555555555555555
25.111823,60.481285,4,0.05555555555555555
27.188846,60.566709,4,0.0
24.455355,60.1451,4,0.04
25.042969,60.192722,4,0.07692307692307693
24.440411,60.121334,4,0.07692307692307693
23.59226,62.58092,4,0.0
22.089737,60.489845,4,0.0
25.88079,62.233487,4,0.0
24.72866,60.156128,4,0.08333333333333333
23.912678,59.968445,4,0.1
24.870011,60.157769,4,0.1
24.832242,60.176351,4,0.0028011204481792717
24.956377,60.184182,4,0.0028011204481792717
26.229862,60.673287,4,0.05
24.919023,60.186985,4,0.05
24.557852,60.95661,4,0.0
23.942975,60.356989,4,0.045454545454545456
26.580859,60.837775,4,0.0
22.268582,63.015143,4,0.0
24.823567,61.860212,4,0.0
25.317233,60.650246,4,0.008403361344537815
24.86085,60.224096,4,0.02857142857142857
24.897391,60.196536,4,0.02857142857142857
25.118594,60.20411,4,0.010869565217391304
24.958433,60.216038,4,0.010869565217391304
25.033067,60.227507,4,0.014492753623188406
25.719901,62.28713,4,0.0
24.864036,60.494136,4,0.0625
25.11019,60.218102,4,0.0625
24.717558,60.23069,4,0.0025252525252525255
25.048833,60.406822,4,0.0025252525252525255
24.401127,60.088468,4,0.058823529411764705
24.935138,60.157186,4,0.058823529411764705
24.900573,60.204093,4,0.07142857142857142
24.741538,60.2296,4,0.07142857142857142
24.993913,60.24438,4,0.015873015873015872
25.033139,60.193153,4,0.015873015873015872
25.028483,60.257634,4,0.012658227848101266
24.650163,60.254583,4,0.012658227848101266
24.930898,60.166638,4,0.010526315789473684
22.335508,61.251525,4,0.0
23.039788,60.846023,4,0.0
25.085136,60.227963,4,0.027777777777777776
24.705032,60.405992,4,0.0028169014084507044
24.76581,60.24891,4,0.0028169014084507044
24.785651,60.165071,4,0.021739130434782608
23.994509,60.223821,4,0.021739130434782608
24.717558,60.23069,4,0.0625
25.003543,60.248263,4,0.0625
24.759473,60.162101,4,0.09090909090909091
25.065183,60.46761,4,0.09090909090909091
21.864455,61.600086,4,0.0
25.340513,61.288804,4,0.0
24.720853,60.234974,4,0.010638297872340425
24.583511,60.199452,4,0.010638297872340425
26.112429,66.610766,4,0.0
24.193501,60.529496,4,0.08333333333333333
24.728274,60.332585,4,0.07692307692307693
24.882619,60.230679,4,0.07692307692307693
25.078776,60.234488,4,0.058823529411764705
23.626566,62.585346,4,0.0
24.786114,60.221098,4,0.07142857142857142
25.059269,60.466174,4,0.07142857142857142
25.973068,60.535574,4,0.06666666666666667
22.695144,61.1806,4,0.0
24.739822,60.190449,4,0.0033222591362126247
24.752512,60.155393,4,0.0033222591362126247
24.905845,60.244512,4,0.03225806451612903
24.72009,60.322355,4,0.03225806451612903
25.065126,60.257297,4,0.06666666666666667
27.784176,64.233935,4,0.0
25.061741,60.203059,4,0.1
24.671524,60.147651,4,0.1
24.474636,60.416634,4,0.0036101083032490976
24.760777,60.24348,4,0.0036101083032490976
24.97087,60.201583,4,0.05
26.05701,60.540656,4,0.05
24.738018,60.150699,4,0.015873015873015872
22.190566,60.478126,4,0.0
25.188236,61.871473,4,0.0
29.034143,63.559169,4,0.0
23.618078,60.797849,4,0.0
25.802167,61.171355,4,0.0
28.086084,61.067059,4,0.0
24.879663,60.216593,4,0.0034129692832764505
24.938135,60.157257,4,0.05555555555555555
25.076771,60.166131,4,0.05555555555555555
25.065444,60.200234,4,0.0625
23.992256,60.222979,4,0.0625
24.812781,60.234145,4,0.08333333333333333
