Lon,Lat,Day,E
27.614216,65.585067,4,0.0
25.033139,60.193153,4,0.05555555555555555
21.850672,61.600736,4,0.0
24.945486,60.290522,4,0.00014150275930380644
25.103927,60.42813,4,0.0
23.808087,63.006943,4,0.0
24.95649,60.169093,3,0.0196078431372549
24.502228,61.645515,3,0.0
23.330915,60.055198,4,0.0
24.225281,60.130604,4,0.05
24.418066,60.433812,4,0.0
24.604397,60.235042,4,0.006134969325153374
24.884128,60.230227,4,0.03225806451612903
24.996065,60.418388,4,0.03225806451612903
24.816356,60.187201,4,0.006578947368421052
24.910065,60.187247,4,0.006578947368421052
24.982483,60.285131,4,0.013157894736842105
24.800704,60.269794,4,0.013157894736842105
24.591087,60.350945,4,0.0
24.851522,60.25831,4,0.07692307692307693
24.906778,60.2197,4,0.0
23.85736,62.991887,4,0.0
25.087603,60.21036,4,0.011363636363636364
23.982586,60.469204,4,0.0
25.354356,64.811379,4,0.0
24.891922,60.226671,4,0.0625
24.272263,60.537912,4,0.0
23.950042,60.036105,4,0.0
24.831432,60.179175,4,0.05263157894736842
24.076829,60.084355,4,0.0
24.756994,60.209176,4,0.037037037037037035
25.08037,60.321504,4,0.037037037037037035
25.032232,60.293795,4,0.0021413276231263384
24.401355,60.252016,4,0.0
25.35401,60.673723,4,0.0
25.084095,60.491978,4,0.022222222222222223
24.960474,60.271773,4,0.09090909090909091
24.864505,60.63442,4,0.09090909090909091
24.947809,60.260958,4,0.003436426116838488
24.967259,60.239792,4,0.003436426116838488
22.97997,59.826936,4,0.001953125
27.155454,60.607993,4,0.0
24.63358,60.202622,4,0.025
24.808533,60.262867,4,0.0
24.789532,60.16777,4,0.0
25.180739,61.928572,4,0.0
27.600029,60.539988,4,0.0
23.515695,60.807104,4,0.0
23.65095,62.59543,4,0.0
26.589868,60.895578,4,0.0
24.955993,60.190487,4,0.0001222195062331948
24.946025,60.192326,4,0.0001222195062331948
25.035963,60.314322,4,0.021739130434782608
25.061778,60.252971,4,0.021739130434782608
24.850037,60.224397,3,0.08333333333333333
25.478059,65.014588,3,0.0
27.12301,60.560045,4,0.0
25.092033,60.211206,4,0.001092896174863388
29.513957,64.126178,4,0.0
24.928302,60.235923,4,0.05555555555555555
25.122464,60.233293,3,0.05
25.042212,60.166496,3,0.05
24.730379,60.171697,3,0.002583979328165375
24.83727,60.189254,3,0.002583979328165375
23.606569,60.81474,3,0.0
24.678766,60.127955,3,0.1
24.953086,60.168526,3,0.07692307692307693
30.154076,62.784915,3,0.0
24.741396,60.14776,3,0.022222222222222223
24.788059,60.174668,3,0.022222222222222223
24.857886,60.258962,3,0.009345794392523364
24.74991,60.282398,3,0.009345794392523364
24.83421,60.240653,3,0.08333333333333333
24.759609,60.199941,3,0.08333333333333333
24.943562,60.167399,3,0.1
23.834973,60.015758,3,0.0
24.983656,60.24299,3,0.005747126436781609
24.963314,60.18609,3,0.005747126436781609
25.104936,60.461436,3,0.0625
24.993913,60.24438,3,0.0625
24.837778,60.240026,3,0.02
25.009918,60.265882,3,0.02
22.380214,60.403666,3,0.0
24.929637,60.172492,3,0.009433962264150943
21.73048,61.209075,4,0.0
24.937064,60.167895,4,0.07142857142857142
22.172179,61.019218,3,0.0
24.887873,60.260739,3,0.07142857142857142
24.971249,60.211103,3,0.045454545454545456
26.36537,60.886994,3,0.0
22.465496,60.423474,3,0.0
22.993256,59.83875,3,0.07142857142857142
24.986025,60.27136,3,0.03333333333333333
24.896531,60.219941,3,0.03333333333333333
24.66275,60.149951,3,0.08333333333333333
26.013429,61.576105,3,0.0
24.849213,60.252058,3,0.045454545454545456
24.967364,60.27427,3,0.045454545454545456
24.927086,60.229468,3,0.09090909090909091
23.619738,62.633636,3,0.0
24.720402,60.184948,3,0.0
24.788144,60.216715,3,0.012048192771084338
24.963776,60.187878,3,0.023809523809523808
24.738567,60.14672,3,0.023809523809523808
24.974446,60.180592,3,0.045454545454545456
25.603114,60.420623,3,0.0
24.955993,60.190487,3,0.009900990099009901
24.872232,60.23559,3,0.009900990099009901
25.058046,60.20125,3,0.08333333333333333
23.613382,62.578779,3,0.0
24.949321,60.184521,3,0.07692307692307693
24.872729,60.616175,3,0.07692307692307693
24.752576,60.238328,3,0.0625
24.954259,60.15919,3,0.0625
25.374903,60.734196,3,0.0
25.07951,60.350402,3,0.0625
25.041627,60.192774,3,0.04
25.038671,60.286899,3,0.04
25.11657,60.392657,4,0.014492753623188406
25.039782,60.276852,4,0.014492753623188406
25.181068,60.285219,4,0.0
24.735232,60.306774,4,0.04
24.941251,60.183306,4,0.0
24.658122,60.177183,4,0.02857142857142857
25.107517,60.401248,4,0.06666666666666667
25.039373,60.203623,4,0.06666666666666667
24.611818,60.169744,4,0.02702702702702703
23.666799,61.083944,4,0.0
26.819208,60.684533,4,0.0
24.197142,60.526824,4,0.0
25.038419,60.324318,4,0.029411764705882353
23.855213,61.183857,4,0.0
24.597602,60.238444,4,0.013888888888888888
24.929852,60.166663,4,0.013888888888888888
24.928025,60.178689,4,0.05
23.583138,60.817201,4,0.0
24.367669,61.673406,4,0.0
24.944948,60.161146,4,0.047619047619047616
25.112919,60.482783,4,0.08333333333333333
24.832546,60.550169,4,0.08333333333333333
25.392356,60.46807,4,0.0
24.466484,61.009248,4,0.0
24.756705,60.198266,4,0.0034602076124567475
24.80221,60.181013,4,0.0034602076124567475
24.721409,60.224127,4,0.0030211480362537764
24.747528,60.239708,4,0.0030211480362537764
24.857137,60.264935,4,0.02
24.947809,60.260958,4,0.02
24.906566,60.155628,4,0.05
24.900155,60.24395,4,0.05
27.176435,60.574772,4,0.0
24.949918,60.160829,4,0.014492753623188406
25.356391,61.230361,3,0.0
24.043324,60.271498,3,0.05555555555555555
27.182356,60.567526,3,0.0
24.724129,60.222913,3,0.011627906976744186
24.780828,60.158198,3,0.05263157894736842
26.122987,60.286634,3,0.0
24.887604,60.25441,3,0.02702702702702703
24.666702,60.227678,3,0.02702702702702703
24.833774,60.269528,3,0.05555555555555555
24.607243,60.248002,3,0.05555555555555555
24.898425,60.198799,3,0.0625
24.987459,63.912505,3,0.0
27.995237,64.30406,3,0.0
25.102497,60.215519,3,0.043478260869565216
24.872329,60.1596,3,0.07692307692307693
24.793756,60.170915,3,0.07692307692307693
24.995628,60.24242,3,0.0625
24.763413,60.200568,3,0.0625
23.982586,60.469204,3,0.0
24.731246,60.153118,3,0.017241379310344827
23.933009,63.881851,3,0.0
24.844879,60.26641,3,0.0
25.070455,60.321712,3,0.08333333333333333
24.732435,60.386144,3,0.08333333333333333
25.054831,60.196589,3,0.013157894736842105
24.917916,60.186247,3,0.013157894736842105
24.869274,60.220751,3,0.0
24.924387,60.178203,3,0.006097560975609756
24.830975,60.241772,3,0.030303030303030304
25.073394,60.207432,3,0.030303030303030304
25.058393,60.224724,3,0.041666666666666664
25.498561,60.348198,3,0.0
24.950904,60.164523,3,0.09090909090909091
25.078499,60.408664,3,0.0
24.971377,60.203336,3,0.06666666666666667
22.380214,60.403666,3,0.0
24.81955,60.185997,3,0.014084507042253521
24.279286,60.302845,3,0.0
24.980807,60.282277,3,0.02040816326530612
25.380305,60.305322,3,0.02040816326530612
25.122225,60.23397,3,0.05555555555555555
29.7824,62.590951,3,0.0
25.01643,60.41713,3,0.07692307692307693
23.592919,60.098794,3,0.0
24.893573,60.237471,3,0.05555555555555555
24.740762,60.230495,3,0.05555555555555555
25.379519,60.284647,3,0.07142857142857142
24.961561,60.222215,3,0.07142857142857142
23.988908,60.045173,3,0.0
24.642167,60.236746,3,0.0
23.206369,61.663104,3,0.0
25.002359,60.269844,3,0.07142857142857142
24.88913,60.207424,3,0.008333333333333333
24.976264,60.18272,3,0.008333333333333333
25.018401,60.238616,3,0.09090909090909091
24.766089,60.251814,3,0.09090909090909091
30.676413,62.878534,3,0.0
24.928935,60.167889,3,0.02564102564102564
25.044603,60.185114,3,0.1
25.977212,61.205535,3,0.0
25.038419,60.324318,3,0.07142857142857142
24.952156,60.153743,3,0.07142857142857142
25.037048,60.177725,3,0.0625
25.065276,60.351499,3,0.0625
24.969409,60.207384,3,0.01282051282051282
25.028808,60.275846,3,0.01282051282051282
24.853537,67.769582,4,0.0
24.760219,60.172228,4,0.014492753623188406
25.029495,60.294238,3,0.06666666666666667
24.883258,60.189535,3,0.0
25.124026,60.465013,4,0.1
25.070089,60.271659,4,0.1
25.482565,65.024534,3,0.0
21.805425,63.028364,3,0.0
25.076691,60.289814,3,0.008333333333333333
24.85637,60.251488,3,0.008333333333333333
24.774948,60.213503,3,0.0028169014084507044
24.759137,60.169519,3,0.0028169014084507044
23.624738,59.941887,3,0.0
25.073393,60.315173,3,0.08333333333333333
25.034229,60.204553,4,0.02857142857142857
25.061015,60.190112,4,0.02857142857142857
24.873158,60.161944,4,0.012987012987012988
24.977225,60.188244,4,0.0
24.974812,60.167947,4,0.007692307692307693
24.941222,60.193497,4,0.007692307692307693
24.924479,60.209801,4,0.0
24.762291,60.183655,4,0.07142857142857142
26.109304,61.744753,4,0.0
25.046752,60.151976,4,0.0
25.081925,60.26343,3,0.019230769230769232
24.970954,60.166828,3,0.019230769230769232
24.76129,60.211879,4,0.004651162790697674
25.574525,61.16686,4,0.0
26.706259,60.868213,4,0.0
24.150972,61.093344,4,0.0
24.757457,60.241189,3,0.019230769230769232
22.131171,61.316756,3,0.0
24.919381,60.157647,4,0.058823529411764705
25.131736,60.345517,4,0.058823529411764705
24.821346,60.229876,4,0.06666666666666667
25.044355,60.22995,4,0.06666666666666667
24.834612,60.22171,3,0.0625
24.799773,60.167864,3,0.0
25.041806,60.324597,4,0.0625
24.717558,60.23069,4,0.0
25.028876,60.190839,3,0.010752688172043012
24.890898,60.204969,3,0.010752688172043012
25.00555,60.280034,3,0.0023094688221709007
24.964026,60.23931,3,0.0023094688221709007
24.919795,60.206028,4,0.00014695077149155033
24.917806,60.207802,4,0.0
25.01975,60.379203,4,0.07142857142857142
24.745629,60.170567,4,0.07142857142857142
24.688732,60.16152,4,0.024390243902439025
24.975111,60.303986,4,0.024390243902439025
23.992884,60.201151,4,0.0
22.976974,59.829046,4,0.043478260869565216
24.911141,60.190846,4,0.07692307692307693
26.077198,61.533565,4,0.0
24.762854,60.169968,4,0.02127659574468085
24.743571,60.235068,4,0.02127659574468085
25.064472,60.297225,4,0.013333333333333334
27.797917,61.887489,4,0.0
24.799791,60.163112,3,0.0
24.80473,60.176882,3,0.002079002079002079
24.909373,60.153984,3,0.1
24.762866,60.191423,3,0.1
26.480119,62.299592,3,0.0
24.679908,60.172751,3,0.06666666666666667
24.201617,60.289349,3,0.0
24.757576,60.173426,3,0.03571428571428571
26.019463,64.796429,3,0.0
24.83727,60.189254,3,0.07142857142857142
24.989096,60.228976,3,0.0013280212483399733
23.849494,61.167692,3,0.0
26.784746,60.766197,3,0.0
23.651973,60.9375,3,0.0
24.52953,60.249804,3,0.07142857142857142
23.9433,60.441833,3,0.0
24.958143,60.169798,3,0.002652519893899204
24.919455,60.161057,3,0.002652519893899204
24.949252,60.17661,3,0.015151515151515152
25.09001,60.423063,3,0.0
24.823295,60.603676,3,0.08333333333333333
24.858524,60.26069,3,0.08333333333333333
24.294618,60.277531,3,0.0
24.673913,60.18143,3,0.02
25.119346,60.282943,3,0.007751937984496124
24.820255,60.22039,3,0.007751937984496124
24.851754,60.662248,3,0.0
25.002012,60.188291,3,0.08333333333333333
24.759409,60.178033,3,0.01694915254237288
25.482565,65.024534,3,0.0
25.067483,60.350883,4,0.005917159763313609
24.925142,60.197411,4,0.005917159763313609
24.152251,65.848299,3,0.0
24.958143,60.169798,3,0.08333333333333333
24.959276,60.169885,4,0.00980392156862745
25.027664,60.227369,4,0.00980392156862745
24.862897,60.281625,4,0.030303030303030304
24.963289,60.198096,4,0.030303030303030304
25.029677,60.226946,3,0.04
21.950565,62.118711,3,0.0
24.865601,62.854454,3,0.0
24.722179,60.174521,3,0.07692307692307693
25.033747,60.18992,4,0.022727272727272728
24.812561,60.224949,4,0.022727272727272728
23.94183,60.041387,3,0.0
24.812206,60.213891,3,0.038461538461538464
26.858513,60.484243,3,0.0
25.019625,60.252586,3,0.041666666666666664
24.927089,60.198933,3,0.01
28.627488,62.437522,3,0.0
24.923603,60.198111,3,0.08333333333333333
24.692866,60.160728,3,0.08333333333333333
25.032408,60.501064,3,0.0
25.06717,60.618417,3,0.0
24.21677,60.53665,3,0.0
24.805394,60.181167,3,0.0625
25.055318,60.164404,3,0.027777777777777776
24.923603,60.198111,3,0.027777777777777776
24.835601,60.244453,3,0.021739130434782608
24.721228,60.162156,3,0.021739130434782608
24.889845,60.248971,3,0.037037037037037035
24.800687,60.172636,3,0.037037037037037035
25.577601,61.168733,3,0.0
25.128936,60.339369,3,0.02040816326530612
25.041627,60.192774,3,0.014705882352941176
25.109689,60.239345,3,0.014705882352941176
24.7366,60.167824,3,0.02564102564102564
26.807546,60.687787,3,0.0
27.314075,60.769387,3,0.0
24.73513,60.441907,3,0.08333333333333333
24.841372,60.613104,3,0.07142857142857142
25.097078,60.201712,3,0.07142857142857142
24.745634,60.379766,3,0.0125
24.816356,60.187201,3,0.0125
25.57971,61.166071,3,0.0
24.747481,60.235929,3,0.08333333333333333
25.038997,60.187474,4,0.0196078431372549
24.947049,60.210887,4,0.0196078431372549
24.855742,60.297035,4,0.0
24.295447,60.340368,4,0.041666666666666664
23.592235,62.58012,4,0.0
25.054389,60.142855,4,0.0
24.957341,60.186511,4,0.07692307692307693
28.756627,61.176204,4,0.0
25.116126,60.448826,4,0.0
25.156946,60.354825,4,0.038461538461538464
24.749408,60.177071,4,0.05555555555555555
24.842921,60.405522,4,0.05555555555555555
26.684354,60.872336,4,0.0
30.261329,62.91649,4,0.0
24.938601,60.171116,3,0.0012787723785166241
25.11252,60.464416,3,0.0012787723785166241
24.980171,60.39467,3,0.018867924528301886
22.371264,60.441601,3,0.0
24.885676,60.14976,3,0.03125
25.036582,60.278523,3,0.03125
24.975423,60.210437,3,0.1
24.373347,61.060334,3,0.0
26.73399,60.858323,3,0.0
30.190508,62.957359,3,0.0
25.128894,60.35046,4,0.08333333333333333
24.870506,60.258836,4,0.0
24.834528,60.620071,3,0.038461538461538464
25.142426,60.254249,3,0.0
25.105188,60.212593,3,0.027777777777777776
24.990641,60.246362,3,0.027777777777777776
24.814144,60.229542,4,0.023809523809523808
24.753706,60.150129,4,0.023809523809523808
24.927244,60.1801,4,0.07692307692307693
24.264219,60.140744,4,0.0
24.872891,60.19155,4,0.016666666666666666
24.871343,60.1594,4,0.016666666666666666
24.942771,60.162808,4,0.1111111111111111
25.159992,60.24937,4,0.0
25.640532,60.38614,3,0.019230769230769232
25.085418,60.26286,3,0.019230769230769232
24.963255,60.292515,4,0.006622516556291391
25.47606,60.893985,4,0.0
25.585626,65.050297,4,0.0
24.342433,60.303201,4,0.0
25.252944,62.709508,4,0.0
22.69062,61.024402,4,0.0
22.589267,60.652505,4,0.0
25.250666,63.806757,4,0.0
24.755658,60.207141,4,0.017543859649122806
24.540936,60.307213,4,0.0
25.022481,60.254102,4,0.011363636363636364
25.033378,60.302741,4,0.011363636363636364
24.335708,61.069045,4,0.0
24.576468,61.171924,4,0.0
25.561777,61.163089,4,0.0
25.114897,60.352541,4,0.008771929824561403
24.876228,60.215404,4,0.041666666666666664
26.090623,61.960636,4,0.0
24.876388,60.616125,4,0.018867924528301886
25.032388,60.243729,4,0.018867924528301886
24.993052,60.27513,4,0.04
24.757479,60.168192,4,0.0
24.797346,60.17957,4,0.005076142131979695
25.102689,60.544482,4,0.005076142131979695
28.844252,61.224169,4,0.0
24.875648,60.237357,4,0.030303030303030304
25.689945,66.520974,4,0.0
24.884126,60.151018,4,0.05263157894736842
24.777024,60.247875,4,0.007692307692307693
24.754207,60.240948,4,0.007692307692307693
27.353089,60.510726,4,0.0
23.996103,61.493263,4,0.0
24.36901,60.605146,4,0.0
24.601238,60.230306,4,0.04
23.987596,61.473176,4,0.0
25.711896,62.203401,4,0.0
23.88637,61.161028,4,0.0
24.812365,60.256732,4,0.058823529411764705
24.958584,60.160688,4,0.09090909090909091
22.42076,59.852378,4,0.0
25.058519,60.220582,4,0.012048192771084338
24.628466,65.724293,4,0.0
24.848924,60.22984,4,0.09090909090909091
27.369005,62.846529,4,0.0
24.91593,60.183602,4,0.02857142857142857
25.121543,60.305258,4,0.02857142857142857
24.814829,60.24834,4,0.05263157894736842
24.881278,60.194333,4,0.05263157894736842
24.854937,60.217677,4,0.1
25.005059,60.24948,4,0.1
24.198281,60.169691,4,0.045454545454545456
24.914084,60.330544,4,0.0
25.06399,60.255164,4,0.038461538461538464
24.752466,60.151295,4,0.038461538461538464
24.909587,60.285897,4,0.038461538461538464
25.659353,60.394662,4,0.038461538461538464
26.04113,61.219362,4,0.0
24.966398,60.205538,4,0.0
25.066933,60.26054,4,0.03333333333333333
24.836338,60.68034,4,0.0
24.385638,61.003112,4,0.0
24.374922,60.036912,4,0.0
25.02759,60.388806,4,0.002840909090909091
24.726289,60.212055,4,0.002840909090909091
25.065052,60.162466,4,0.05555555555555555
25.068068,60.261756,4,0.05555555555555555
24.528764,60.134852,4,0.07692307692307693
24.672941,60.15511,4,0.07692307692307693
25.002515,60.244673,4,0.05555555555555555
24.924479,60.209801,4,0.0
29.44491,62.551984,4,0.0
24.704596,60.246608,4,0.022727272727272728
24.963018,60.230051,4,0.006329113924050633
25.038371,60.233316,4,0.006329113924050633
24.644908,60.163401,4,0.0
24.988358,60.238628,4,0.08333333333333333
26.218774,60.456938,4,0.03571428571428571
25.095238,60.207885,4,0.03571428571428571
25.061066,60.203634,4,0.04
24.896113,60.20452,4,0.04
25.076324,60.149993,4,0.043478260869565216
25.172299,60.239499,4,0.0
25.129774,60.21062,4,0.08333333333333333
26.015096,61.191495,4,0.0
25.648595,61.160571,3,0.0
27.109911,60.569142,3,0.0
23.779796,61.206469,3,0.0
25.113497,60.242631,3,0.08333333333333333
24.797746,60.178436,3,0.029411764705882353
22.379503,60.401762,3,0.0
25.174637,61.896094,3,0.0
25.223678,60.616114,3,0.0
24.917846,60.183424,3,0.037037037037037035
24.287464,60.078737,3,0.0
24.919387,60.245265,4,0.041666666666666664
24.746243,60.273267,4,0.041666666666666664
24.814268,60.236217,4,0.05
25.099477,60.234734,4,0.05
24.536776,60.304412,4,0.0
24.872329,60.1596,4,0.04
25.03148,60.233178,4,0.06666666666666667
23.764696,61.214214,4,0.0
24.906354,60.186999,4,0.05555555555555555
23.890129,61.163271,4,0.0
21.645495,63.016169,4,0.0
23.308116,60.056999,4,0.0
25.314617,60.635397,4,0.007462686567164179
25.263922,60.371652,4,0.007462686567164179
24.937269,60.230687,4,0.0625
25.079819,60.321694,4,0.0625
24.961622,60.186189,3,0.0196078431372549
23.6813,60.084722,3,0.0196078431372549
24.801962,60.46302,3,0.003205128205128205
25.253865,60.324968,3,0.0
25.595972,61.762869,3,0.0
25.57971,61.166071,3,0.0
23.738809,61.213934,3,0.0
24.177032,60.535851,3,0.0
25.11532,60.218372,3,0.08333333333333333
25.049425,60.168992,3,0.08333333333333333
24.783631,60.282497,3,0.0
24.80084,60.245704,3,0.03333333333333333
24.776358,60.278833,3,0.0
26.166212,60.529323,3,0.0
24.657173,60.911255,3,0.0
25.375706,60.301257,3,0.05
24.92715,60.154667,3,0.034482758620689655
24.964019,60.214471,3,0.034482758620689655
24.779615,60.252538,4,0.009433962264150943
24.838424,60.235383,4,0.009433962264150943
24.962485,60.174049,4,0.058823529411764705
25.749074,60.976938,4,0.0
24.892136,60.149762,4,0.020833333333333332
24.724887,60.164818,4,0.020833333333333332
24.910602,60.188652,4,0.1
25.023319,60.172093,4,0.1
25.086709,60.202845,4,0.04
24.90603,60.222001,4,0.04
23.441631,59.905288,4,0.0
25.046455,60.220363,4,0.0
25.145949,60.203665,4,0.009523809523809525
24.953674,60.183633,4,0.009523809523809525
24.985186,60.148799,4,0.0
24.92675,60.154158,4,0.030303030303030304
24.847307,60.254949,4,0.018867924528301886
28.880635,61.249681,4,0.0
25.104877,60.279594,4,0.011627906976744186
27.747293,64.221356,4,0.0
24.950825,60.193897,4,0.06666666666666667
24.047248,60.05092,4,0.0
25.094383,60.266793,4,0.05555555555555555
25.140252,60.462994,4,0.05555555555555555
24.969167,60.19032,4,0.04
24.714209,60.247113,4,0.0
25.06706,60.210178,4,0.07692307692307693
26.637605,61.971381,4,0.0
22.010662,62.976271,4,0.0
22.229591,60.452069,4,0.0
25.551866,61.171706,4,0.0
24.729925,60.151892,4,0.08333333333333333
23.915996,59.976323,4,0.0
24.891911,60.160138,4,0.1
24.823476,60.18753,4,0.0028011204481792717
24.949226,60.186124,4,0.0028011204481792717
23.992256,60.222979,4,0.05
24.94249,60.166867,4,0.05
23.708608,61.176318,4,0.0
23.981307,60.331782,4,0.0
25.706315,60.390298,4,0.0
22.276023,60.312092,4,0.0
24.6551,61.259516,4,0.0
25.309304,60.635032,4,0.008403361344537815
24.850037,60.224397,4,0.02857142857142857
24.94249,60.166867,4,0.02857142857142857
25.128753,60.208812,4,0.010869565217391304
24.946135,60.207086,4,0.010869565217391304
25.007151,60.227551,4,0.014492753623188406
24.98894,61.076014,4,0.0
24.848084,60.488949,4,0.0625
25.11532,60.218372,4,0.0625
25.040524,60.282477,4,0.0025252525252525255
24.891091,67.805888,4,0.0
24.399129,60.08735,4,0.0
24.938871,60.155741,4,0.058823529411764705
24.902883,60.203132,4,0.07142857142857142
24.747481,60.235929,4,0.07142857142857142
24.656355,60.195032,4,0.015873015873015872
25.038663,60.187945,4,0.015873015873015872
23.744552,61.227946,4,0.0
24.663966,60.269121,4,0.0
24.942207,60.170918,4,0.010526315789473684
25.407118,64.940083,4,0.0
30.065463,63.2608,4,0.0
25.078078,60.228099,4,0.027777777777777776
24.670594,60.466044,4,0.0028169014084507044
24.865601,62.854454,4,0.0
24.805902,60.167934,4,0.0
24.809839,60.217596,4,0.021739130434782608
25.506793,60.984054,4,0.0
24.835249,60.262391,4,0.0625
24.773474,60.162919,4,0.09090909090909091
25.060158,60.467788,4,0.0
25.085741,60.24367,4,0.03571428571428571
24.908086,60.359459,4,0.0
24.725911,60.248888,4,0.0
24.55281,60.199857,4,0.010638297872340425
27.240496,63.54987,4,0.0
25.09141,60.345725,4,0.08333333333333333
24.707097,60.33742,4,0.07692307692307693
24.882224,60.231556,4,0.07692307692307693
25.073058,60.229363,4,0.058823529411764705
25.375659,65.323098,4,0.0
24.788006,60.216665,4,0.07142857142857142
29.791574,62.613457,4,0.0
25.918178,60.527769,4,0.0
21.876579,61.427258,4,0.0
24.730463,60.189087,4,0.0033222591362126247
24.742598,60.160847,4,0.0033222591362126247
24.893317,60.25878,4,0.03225806451612903
24.727691,60.308704,4,0.03225806451612903
25.069746,60.262122,4,0.06666666666666667
25.017886,60.420663,4,0.06666666666666667
25.068159,60.201332,4,0.1
24.678419,60.116502,4,0.1
24.435761,60.398401,4,0.0
24.76428,60.30355,4,0.0036101083032490976
24.973114,60.204402,4,0.05
26.012879,60.548481,4,0.0
24.744103,60.147568,4,0.015873015873015872
25.106213,60.288956,4,0.015873015873015872
23.71939,61.170523,4,0.0
23.60925,60.827265,4,0.0
24.974683,60.27077,4,0.019230769230769232
24.440529,61.018767,4,0.0
28.086084,61.067059,4,0.0
24.876744,60.218684,4,0.0034129692832764505
24.950468,60.155115,4,0.05555555555555555
25.083577,60.159394,4,0.05555555555555555
25.059136,60.206355,4,0.0625
27.873163,61.895156,4,0.0
25.174637,61.896094,4,0.0
25.083681,60.47863,4,0.08333333333333333
27.174069,60.619775,4,0.0
24.972694,60.205513,4,0.01694915254237288
24.957477,60.172445,4,0.027777777777777776
25.649585,60.407614,4,0.027777777777777776
25.10386,60.386951,4,0.05263157894736842
25.032799,60.230596,4,0.05263157894736842
26.021633,61.208655,4,0.0
24.855192,60.207055,4,0.0
25.035979,60.244319,4,0.006896551724137931
24.929674,60.184286,4,0.006896551724137931
25.142358,60.211425,4,0.05263157894736842
23.710215,60.022413,4,0.0
24.57672,60.180714,4,0.02040816326530612
24.932408,60.161324,4,0.02040816326530612
25.090048,60.35613,4,0.04
24.419619,60.143,4,0.04
23.011634,62.966764,4,0.0
22.993448,59.833128,4,0.001697792869269949
25.47606,60.893985,4,0.0
24.870163,60.327664,4,0.047619047619047616
24.699391,60.171648,4,0.027777777777777776
